0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9.60132e-07,-2.01245e-06,-3.14381e-06,-4.32451e-06,-5.51159e-06,-6.6576e-06,-7.71637e-06,-8.64666e-06,-9.41414e-06,-9.99239e-06,-1.03632e-05,-1.05162e-05,-1.04491e-05,-1.01667e-05,-9.68074e-06,-9.00913e-06,-8.1755e-06,-7.20824e-06,-6.13961e-06,-5.00468e-06,-3.84004e-06,-2.68252e-06,-1.56779e-06,-5.28949e-07,4.04764e-07,1.20915e-06,1.86598e-06,2.36368e-06,2.69766e-06,2.87024e-06,2.89032e-06,2.77264e-06,2.53674e-06,2.20579e-06,1.80521e-06,1.36132e-06,8.99984e-07,4.45461e-07,1.93722e-08,-3.60043e-07,-6.78442e-07,-9.25649e-07,-1.09569e-06,-1.18663e-06,-1.20028e-06,-1.14172e-06,-1.01885e-06,-8.41734e-07,-6.22109e-07,-3.72741e-07,-1.06898e-07,1.6217e-07,4.21675e-07,6.5968e-07,8.65397e-07,1.02941e-06,1.14385e-06,1.20244e-06,1.20057e-06,1.13532e-06,1.00541e-06,8.11254e-07,5.54958e-07,2.40335e-07,-1.27059e-07,-5.39904e-07,-9.89132e-07,-1.46399e-06,-1.95218e-06,-2.44007e-06,-2.91306e-06,-3.35596e-06,-3.75357e-06,-4.09126e-06,-4.35564e-06,-4.53532e-06,-4.62154e-06,-4.60894e-06,-4.49605e-06,-4.28585e-06,-3.98598e-06,-3.60888e-06,-3.17158e-06,-2.69531e-06,-2.20477e-06,-1.72712e-06,-1.29081e-06,-9.2415e-07,-6.53814e-07,-5.03267e-07,-4.91323e-07,-6.30832e-07,-9.2767e-07,-1.38006e-06,-1.97833e-06,-2.70509e-06,-3.53589e-06,-4.44024e-06,-5.38304e-06,-6.32615e-06,-7.23026e-06,-8.05667e-06,-8.76903e-06,-9.335e-06,-9.72765e-06,-9.92661e-06,-9.91904e-06,-9.70034e-06,-9.27463e-06,-8.65509e-06,-7.86392e-06,-6.93208e-06,-5.89835e-06,-4.8077e-06,-3.7084e-06,-2.64765e-06,-1.66514e-06,-7.84221e-07,0
0,-2.01245e-06,-4.23379e-06,-6.60058e-06,-9.02426e-06,-1.14123e-05,-1.36688e-05,-1.57045e-05,-1.74431e-05,-1.8824e-05,-1.98035e-05,-2.03542e-05,-2.0465e-05,-2.01397e-05,-1.9396e-05,-1.82645e-05,-1.67874e-05,-1.50169e-05,-1.30139e-05,-1.08457e-05,-8.58392e-06,-6.30179e-06,-4.07181e-06,-1.96273e-06,-3.69315e-08,1.65207e-06,3.06181e-06,4.16251e-06,4.9381e-06,5.38657e-06,5.51959e-06,5.36135e-06,4.94686e-06,4.31965e-06,3.52916e-06,2.62797e-06,1.66903e-06,7.031e-07,-2.23471e-07,-1.07051e-06,-1.80526e-06,-2.40318e-06,-2.84814e-06,-3.13227e-06,-3.25546e-06,-3.22453e-06,-3.05225e-06,-2.75631e-06,-2.35809e-06,-1.8816e-06,-1.35233e-06,-7.96268e-07,-2.38963e-07,2.95258e-07,7.83934e-07,1.20696e-06,1.54693e-06,1.78934e-06,1.92268e-06,1.93847e-06,1.83121e-06,1.59835e-06,1.24034e-06,7.6057e-07,1.65542e-07,-5.35094e-07,-1.32842e-06,-2.19821e-06,-3.12496e-06,-4.08607e-06,-5.05618e-06,-6.00768e-06,-6.91144e-06,-7.73773e-06,-8.45733e-06,-9.04276e-06,-9.46966e-06,-9.71815e-06,-9.77428e-06,-9.63121e-06,-9.2904e-06,-8.76234e-06,-8.06701e-06,-7.23381e-06,-6.30103e-06,-5.31469e-06,-4.32686e-06,-3.3934e-06,-2.57133e-06,-1.91582e-06,-1.47711e-06,-1.29743e-06,-1.40822e-06,-1.82783e-06,-2.55984e-06,-3.59222e-06,-4.89731e-06,-6.43275e-06,-8.14322e-06,-9.96293e-06,-1.18186e-05,-1.36331e-05,-1.53286e-05,-1.68304e-05,-1.80701e-05,-1.89886e-05,-1.95384e-05,-1.9686e-05,-1.94133e-05,-1.87191e-05,-1.76199e-05,-1.61509e-05,-1.43652e-05,-1.23337e-05,-1.0142e-05,-7.88614e-06,-5.66467e-06,-3.56717e-06,-1.65754e-06,0
0,-3.14381e-06,-6.60058e-06,-1.02987e-05,-1.40055e-05,-1.75723e-05,-2.08525e-05,-2.37192e-05,-2.60706e-05,-2.78322e-05,-2.89558e-05,-2.94189e-05,-2.92219e-05,-2.83868e-05,-2.6955e-05,-2.49852e-05,-2.25515e-05,-1.97411e-05,-1.66516e-05,-1.33878e-05,-1.00583e-05,-6.77168e-06,-3.63272e-06,-7.38061e-07,1.82744e-06,3.9942e-06,5.71074e-06,6.9456e-06,7.68836e-06,7.94947e-06,7.75904e-06,7.16458e-06,6.22781e-06,5.0209e-06,3.62228e-06,2.11231e-06,5.69321e-07,-9.3408e-07,-2.33389e-06,-3.57693e-06,-4.62213e-06,-5.44115e-06,-6.01821e-06,-6.34934e-06,-6.4412e-06,-6.30964e-06,-5.978e-06,-5.47546e-06,-4.83528e-06,-4.09326e-06,-3.28621e-06,-2.45067e-06,-1.62174e-06,-8.32211e-07,-1.11848e-07,5.13104e-07,1.02018e-06,1.3908e-06,1.61022e-06,1.66744e-06,1.55507e-06,1.26923e-06,8.09529e-07,1.79149e-07,-6.14979e-07,-1.56193e-06,-2.64654e-06,-3.84914e-06,-5.14542e-06,-6.50651e-06,-7.89914e-06,-9.28621e-06,-1.06275e-05,-1.18809e-05,-1.30037e-05,-1.39539e-05,-1.46929e-05,-1.51867e-05,-1.54085e-05,-1.53407e-05,-1.49769e-05,-1.43231e-05,-1.33996e-05,-1.22407e-05,-1.08952e-05,-9.42467e-06,-7.9017e-06,-6.40701e-06,-5.02572e-06,-3.843e-06,-2.93946e-06,-2.38637e-06,-2.24119e-06,-2.54359e-06,-3.31238e-06,-4.54355e-06,-6.20953e-06,-8.25983e-06,-1.06229e-05,-1.32095e-05,-1.59163e-05,-1.86311e-05,-2.12377e-05,-2.3621e-05,-2.56723e-05,-2.72936e-05,-2.84017e-05,-2.89319e-05,-2.88406e-05,-2.81081e-05,-2.67406e-05,-2.4772e-05,-2.22651e-05,-1.93113e-05,-1.60296e-05,-1.25614e-05,-9.0623e-06,-5.68685e-06,-2.65483e-06,0
0,-4.32451e-06,-9.02426e-06,-1.40055e-05,-1.90423e-05,-2.37015e-05,-2.7849e-05,-3.13311e-05,-3.40356e-05,-3.58906e-05,-3.68608e-05,-3.69434e-05,-3.61652e-05,-3.45784e-05,-3.22585e-05,-2.93006e-05,-2.58173e-05,-2.19348e-05,-1.77894e-05,-1.35233e-05,-9.27955e-06,-5.19765e-06,-1.40791e-06,1.97344e-06,4.84893e-06,7.14385e-06,8.80922e-06,9.82357e-06,1.01933e-05,9.95155e-06,9.15568e-06,7.88338e-06,6.22782e-06,4.29217e-06,2.18375e-06,8.43249e-09,-2.13448e-06,-4.15654e-06,-5.98337e-06,-7.55673e-06,-8.83547e-06,-9.79539e-06,-1.04283e-05,-1.07403e-05,-1.07497e-05,-1.04848e-05,-9.9815e-06,-9.28076e-06,-8.42672e-06,-7.46465e-06,-6.43937e-06,-5.39381e-06,-4.36798e-06,-3.39816e-06,-2.51643e-06,-1.75043e-06,-1.12339e-06,-6.54283e-07,-3.58173e-07,-2.46548e-07,-3.27623e-07,-6.06543e-07,-1.08542e-06,-1.76319e-06,-2.63528e-06,-3.69318e-06,-4.92385e-06,-6.30921e-06,-7.82567e-06,-9.44378e-06,-1.11282e-05,-1.28377e-05,-1.45262e-05,-1.61432e-05,-1.76353e-05,-1.89481e-05,-2.00284e-05,-2.08266e-05,-2.12995e-05,-2.14137e-05,-2.11481e-05,-2.04965e-05,-1.94706e-05,-1.81007e-05,-1.64368e-05,-1.45477e-05,-1.25192e-05,-1.04513e-05,-8.4534e-06,-6.6393e-06,-5.12109e-06,-4.0027e-06,-3.37361e-06,-3.30304e-06,-3.83505e-06,-4.98494e-06,-6.73724e-06,-9.04541e-06,-1.18333e-05,-1.49982e-05,-1.84154e-05,-2.1944e-05,-2.54329e-05,-2.87277e-05,-3.16776e-05,-3.4141e-05,-3.59918e-05,-3.71241e-05,-3.74572e-05,-3.69388e-05,-3.55496e-05,-3.33058e-05,-3.02629e-05,-2.65181e-05,-2.22109e-05,-1.75214e-05,-1.26636e-05,-7.99573e-06,-3.76523e-06,0
0,-5.51159e-06,-1.14123e-05,-1.75723e-05,-2.37015e-05,-2.94182e-05,-3.41934e-05,-3.80028e-05,-4.0746e-05,-4.23746e-05,-4.28844e-05,-4.23091e-05,-4.0714e-05,-3.81923e-05,-3.48606e-05,-3.08559e-05,-2.63316e-05,-2.14533e-05,-1.63939e-05,-1.13287e-05,-6.429e-06,-1.85663e-06,2.2425e-06,5.74396e-06,8.54988e-06,1.0593e-05,1.18393e-05,1.22889e-05,1.19752e-05,1.09627e-05,9.34202e-06,7.22485e-06,4.73683e-06,2.01049e-06,-8.21989e-07,-3.63543e-06,-6.31744e-06,-8.77278e-06,-1.09263e-05,-1.27245e-05,-1.41353e-05,-1.51469e-05,-1.57655e-05,-1.60128e-05,-1.59222e-05,-1.55364e-05,-1.49037e-05,-1.40751e-05,-1.31026e-05,-1.20366e-05,-1.09245e-05,-9.80949e-06,-8.73008e-06,-7.71949e-06,-6.80574e-06,-6.01191e-06,-5.35664e-06,-4.85482e-06,-4.51826e-06,-4.35643e-06,-4.37692e-06,-4.58586e-06,-4.98789e-06,-5.58601e-06,-6.38103e-06,-7.37085e-06,-8.54959e-06,-9.90656e-06,-1.14254e-05,-1.30831e-05,-1.48494e-05,-1.66866e-05,-1.85493e-05,-2.03851e-05,-2.21354e-05,-2.37371e-05,-2.51249e-05,-2.6234e-05,-2.70035e-05,-2.73805e-05,-2.73236e-05,-2.68077e-05,-2.58266e-05,-2.43971e-05,-2.25598e-05,-2.03803e-05,-1.79476e-05,-1.53717e-05,-1.27791e-05,-1.03069e-05,-8.09565e-06,-6.28182e-06,-4.98958e-06,-4.32312e-06,-4.35975e-06,-5.14432e-06,-6.68532e-06,-8.95306e-06,-1.18799e-05,-1.53627e-05,-1.9267e-05,-2.34329e-05,-2.76825e-05,-3.18272e-05,-3.56759e-05,-3.90431e-05,-4.17562e-05,-4.36617e-05,-4.46323e-05,-4.45714e-05,-4.34193e-05,-4.11578e-05,-3.78166e-05,-3.34787e-05,-2.82856e-05,-2.24414e-05,-1.63501e-05,-1.04194e-05,-4.95732e-06,0
0,-6.6576e-06,-1.36688e-05,-2.08525e-05,-2.7849e-05,-3.41934e-05,-3.94941e-05,-4.32857e-05,-4.57214e-05,-4.68001e-05,-4.65678e-05,-4.51075e-05,-4.2533e-05,-3.89836e-05,-3.46202e-05,-2.96212e-05,-2.41787e-05,-1.8493e-05,-1.27672e-05,-7.20103e-06,-1.98394e-06,2.71153e-06,6.73639e-06,9.97114e-06,1.23307e-05,1.37677e-05,1.42745e-05,1.38825e-05,1.26599e-05,1.07071e-05,8.15052e-06,5.13482e-06,1.81465e-06,-1.65411e-06,-5.12256e-06,-8.456e-06,-1.15396e-05,-1.42825e-05,-1.66197e-05,-1.85122e-05,-1.9946e-05,-2.09287e-05,-2.14865e-05,-2.16597e-05,-2.14986e-05,-2.10594e-05,-2.04006e-05,-1.95796e-05,-1.86509e-05,-1.76639e-05,-1.66616e-05,-1.56803e-05,-1.47494e-05,-1.38917e-05,-1.31242e-05,-1.2459e-05,-1.19047e-05,-1.14671e-05,-1.11513e-05,-1.09618e-05,-1.09042e-05,-1.09849e-05,-1.12118e-05,-1.15936e-05,-1.21391e-05,-1.28566e-05,-1.37521e-05,-1.48282e-05,-1.60823e-05,-1.75054e-05,-1.90804e-05,-2.0781e-05,-2.2571e-05,-2.44039e-05,-2.62231e-05,-2.79631e-05,-2.95511e-05,-3.09104e-05,-3.19634e-05,-3.26366e-05,-3.28656e-05,-3.26004e-05,-3.18105e-05,-3.04893e-05,-2.86582e-05,-2.63678e-05,-2.36988e-05,-2.07598e-05,-1.76836e-05,-1.46213e-05,-1.17351e-05,-9.18906e-06,-7.14046e-06,-5.72977e-06,-5.072e-06,-5.24885e-06,-6.30267e-06,-8.23249e-06,-1.09924e-05,-1.44927e-05,-1.86028e-05,-2.31568e-05,-2.7961e-05,-3.2802e-05,-3.74554e-05,-4.1696e-05,-4.53056e-05,-4.8082e-05,-4.98464e-05,-5.04501e-05,-4.97817e-05,-4.77734e-05,-4.44099e-05,-3.97374e-05,-3.38748e-05,-2.71465e-05,-1.99808e-05,-1.28695e-05,-6.1892e-06,0
0,-7.71637e-06,-1.57045e-05,-2.37192e-05,-3.13311e-05,-3.80028e-05,-4.32857e-05,-4.69448e-05,-4.87218e-05,-4.89527e-05,-4.77487e-05,-4.52514e-05,-4.16262e-05,-3.70581e-05,-3.17487e-05,-2.59127e-05,-1.97731e-05,-1.35559e-05,-7.48392e-06,-1.7695e-06,3.39261e-06,7.83242e-06,1.14114e-05,1.4028e-05,1.56221e-05,1.6177e-05,1.57202e-05,1.43207e-05,1.20846e-05,9.14914e-06,5.67369e-06,1.83083e-06,-2.20367e-06,-6.26045e-06,-1.01852e-05,-1.38456e-05,-1.71366e-05,-1.99832e-05,-2.23408e-05,-2.41941e-05,-2.55538e-05,-2.64522e-05,-2.69381e-05,-2.70712e-05,-2.69173e-05,-2.65433e-05,-2.60134e-05,-2.53861e-05,-2.47116e-05,-2.40312e-05,-2.33761e-05,-2.2768e-05,-2.22198e-05,-2.17368e-05,-2.13184e-05,-2.09601e-05,-2.06548e-05,-2.03958e-05,-2.01775e-05,-1.99975e-05,-1.98573e-05,-1.97635e-05,-1.9727e-05,-1.97635e-05,-1.9892e-05,-2.01339e-05,-2.05112e-05,-2.10446e-05,-2.17514e-05,-2.26429e-05,-2.37229e-05,-2.49846e-05,-2.64095e-05,-2.79655e-05,-2.96061e-05,-3.12711e-05,-3.28871e-05,-3.43706e-05,-3.56312e-05,-3.6577e-05,-3.712e-05,-3.7183e-05,-3.67061e-05,-3.5653e-05,-3.40164e-05,-3.18217e-05,-2.91292e-05,-2.60336e-05,-2.26615e-05,-1.91662e-05,-1.57206e-05,-1.25083e-05,-9.71323e-06,-7.50917e-06,-6.04889e-06,-5.45429e-06,-5.80803e-06,-7.14709e-06,-9.45883e-06,-1.26798e-05,-1.66974e-05,-2.13538e-05,-2.64532e-05,-3.17693e-05,-3.70556e-05,-4.20555e-05,-4.65119e-05,-5.01776e-05,-5.28233e-05,-5.4246e-05,-5.42762e-05,-5.27855e-05,-4.96963e-05,-4.49943e-05,-3.88232e-05,-3.14686e-05,-2.3423e-05,-1.52559e-05,-7.41555e-06,0
0,-8.64666e-06,-1.74431e-05,-2.60706e-05,-3.40356e-05,-4.0746e-05,-4.57214e-05,-4.87218e-05,-4.97792e-05,-4.89108e-05,-4.65751e-05,-4.29734e-05,-3.83186e-05,-3.28341e-05,-2.67528e-05,-2.03148e-05,-1.37628e-05,-7.33612e-06,-1.26408e-06,4.24178e-06,8.995e-06,1.28414e-05,1.56655e-05,1.73951e-05,1.80046e-05,1.75155e-05,1.5995e-05,1.35518e-05,1.03292e-05,6.49712e-06,2.2413e-06,-2.24694e-06,-6.78165e-06,-1.11922e-05,-1.53314e-05,-1.90822e-05,-2.23608e-05,-2.51183e-05,-2.73393e-05,-2.90384e-05,-3.02553e-05,-3.10488e-05,-3.14901e-05,-3.16565e-05,-3.16256e-05,-3.14701e-05,-3.12543e-05,-3.10305e-05,-3.08384e-05,-3.07037e-05,-3.06388e-05,-3.06442e-05,-3.07098e-05,-3.08179e-05,-3.0945e-05,-3.10653e-05,-3.11531e-05,-3.11851e-05,-3.11434e-05,-3.10164e-05,-3.08008e-05,-3.0502e-05,-3.01344e-05,-2.97207e-05,-2.92912e-05,-2.88822e-05,-2.85341e-05,-2.82889e-05,-2.8188e-05,-2.82684e-05,-2.85604e-05,-2.90839e-05,-2.98451e-05,-3.08345e-05,-3.20241e-05,-3.33667e-05,-3.47963e-05,-3.62297e-05,-3.75695e-05,-3.87098e-05,-3.95418e-05,-3.99618e-05,-3.9879e-05,-3.92231e-05,-3.79519e-05,-3.60571e-05,-3.35682e-05,-3.05543e-05,-2.71228e-05,-2.34163e-05,-1.9606e-05,-1.58835e-05,-1.24502e-05,-9.50603e-06,-7.23751e-06,-5.80585e-06,-5.33636e-06,-5.90946e-06,-7.55405e-06,-1.02438e-05,-1.38962e-05,-1.83755e-05,-2.34972e-05,-2.90366e-05,-3.47379e-05,-4.0325e-05,-4.55126e-05,-5.00169e-05,-5.35651e-05,-5.59037e-05,-5.68056e-05,-5.60762e-05,-5.35628e-05,-4.91919e-05,-4.29943e-05,-3.5272e-05,-2.65609e-05,-1.74951e-05,-8.59246e-06,0
0,-9.41414e-06,-1.8824e-05,-2.78322e-05,-3.58906e-05,-4.23746e-05,-4.68001e-05,-4.89527e-05,-4.89108e-05,-4.69818e-05,-4.34296e-05,-3.8739e-05,-3.31572e-05,-2.69309e-05,-2.03103e-05,-1.3547e-05,-6.88941e-06,-5.76452e-07,5.16989e-06,1.01521e-05,1.42048e-05,1.72011e-05,1.90586e-05,1.97428e-05,1.92685e-05,1.7699e-05,1.51418e-05,1.17431e-05,7.67847e-06,3.14264e-06,-1.66185e-06,-6.53642e-06,-1.12974e-05,-1.57856e-05,-1.98735e-05,-2.34704e-05,-2.65237e-05,-2.90184e-05,-3.09738e-05,-3.24376e-05,-3.34796e-05,-3.41837e-05,-3.46408e-05,-3.49413e-05,-3.51694e-05,-3.53974e-05,-3.56828e-05,-3.60657e-05,-3.65682e-05,-3.71948e-05,-3.79333e-05,-3.87578e-05,-3.96313e-05,-4.05089e-05,-4.13417e-05,-4.208e-05,-4.26773e-05,-4.30929e-05,-4.32949e-05,-4.3262e-05,-4.29852e-05,-4.24683e-05,-4.17283e-05,-4.07949e-05,-3.97094e-05,-3.85233e-05,-3.72958e-05,-3.60919e-05,-3.49785e-05,-3.40215e-05,-3.32814e-05,-3.28092e-05,-3.26417e-05,-3.2798e-05,-3.32758e-05,-3.40488e-05,-3.50658e-05,-3.62516e-05,-3.75093e-05,-3.87251e-05,-3.97749e-05,-4.05318e-05,-4.08754e-05,-4.07009e-05,-3.99282e-05,-3.85097e-05,-3.64363e-05,-3.37414e-05,-3.05022e-05,-2.68382e-05,-2.2906e-05,-1.88927e-05,-1.50059e-05,-1.14621e-05,-8.47398e-06,-6.23756e-06,-4.91914e-06,-4.64405e-06,-5.48726e-06,-7.46676e-06,-1.05401e-05,-1.46046e-05,-1.95004e-05,-2.50176e-05,-3.09049e-05,-3.68805e-05,-4.26438e-05,-4.78868e-05,-5.23045e-05,-5.5603e-05,-5.75052e-05,-5.77528e-05,-5.60897e-05,-5.22722e-05,-4.62964e-05,-3.84539e-05,-2.92996e-05,-1.95147e-05,-9.68021e-06,0
